  1602
    id          xc          yc          zc         gxc         gyc         gzc         vol                 R  mean_overdensity       ellipticity      inv_porosity
  1465   -152.6024    242.1959   -135.8024   -155.0442    250.5544   -148.8095    22939.54           17.6265            0.3053          0.462084          0.477628
  1466    510.9948    628.5942    -74.2027    513.7423    627.7616    -80.0309    14224.71           15.0309            0.3290          0.595948          0.621878
  1467   -418.6012    183.3962    222.5960   -408.4883    186.0671    221.5635    30556.78           19.3943            0.2341          0.615728          0.482618
  1468   -253.4019    256.1959   -169.4023   -242.0446    248.8120   -170.3870    29239.68           19.1115            0.2368          0.693363          0.456339
  1469    -54.6028    485.7949    180.5962    -44.1546    476.7280    167.0256    18461.39           16.3955            0.3944          0.660907          0.340390
  1470    258.9958    144.1964     29.3969    261.8615    141.4743     31.5459    24410.30           17.9954            0.2469          0.279171          0.374063
  1471    -40.6028    482.9949   -169.4023    -45.1447    468.4617   -179.0386    40566.76           21.3154            0.3042          0.589244          0.377695
  1472   -452.2010   -205.8021    138.5964   -465.6891   -205.2671    140.7107    42718.03           21.6857            0.2252          0.522024          0.494802
  1473    432.5951    575.3945     74.1967    433.2143    575.3622     78.2275    20019.96           16.8445            0.3354          0.548680          0.614203
  1474    337.3955    -51.8028    -32.2029    338.7066    -48.7573    -33.0896    28493.32           18.9475            0.2861          0.494108          0.472547
  1475   -541.8007    499.7948     48.9968   -540.7496    489.8110     43.7422    17385.76           16.0707            0.2742          0.489382          0.426735
  1476   -589.4005    340.1955    160.9963   -594.1969    344.0291    166.4352    38064.27           20.8678            0.2716          0.645008          0.520127
  1477   -214.2021   -457.8010     96.5966   -224.5727   -462.6356     87.0694    35232.50           20.3369            0.2396          0.601424          0.505439
  1478    284.1957    446.5950    -43.4028    293.3274    452.0848    -31.3579    40391.15           21.2846            0.2326          0.726768          0.301803
  1479   -175.0023    362.5954    191.7961   -186.4284    364.8990    175.7716    39556.98           21.1371            0.2358          0.519673          0.381924
  1480    429.7951   -317.8016   -144.2024    426.0704   -308.4893   -142.9609    21951.71           17.3697            0.3600          0.344677          0.591703
  1481   -161.0023    298.1957    244.9959   -169.3560    293.2360    245.3094    21732.20           17.3116            0.2180          0.363179          0.338155
  1482    300.9957    631.3942     51.7968    308.4898    625.7943     48.2556    14729.60           15.2067            0.2697          0.514930          0.568718
  1483   -306.6017   -144.2024    261.7958   -306.0243   -145.6247    248.4628    21644.39           17.2883            0.2124          0.532994          0.525508
  1484   -267.4019    113.3965    183.3962   -261.6215    107.1192    179.0157    26276.20           18.4427            0.2730          0.616819          0.461677
  1485   -611.8004    634.1942     32.1968   -592.5738    639.6076     36.3658    18900.42           16.5245            0.2741          0.657295          0.421431
  1486   -208.6021    124.5964   -147.0024   -196.3993    142.8174   -156.5308    25573.74           18.2769            0.2684          0.650172          0.465147
  1487   -415.8012   -483.0009     40.5968   -416.1614   -505.2411     37.0768    29766.52           19.2256            0.2063          0.669355          0.380387
  1488   -558.6006     23.7969    -60.2028   -562.8542     29.5584    -58.2643    20722.42           17.0393            0.2997          0.668139          0.362560
  1489     57.3967    300.9957    -79.8027     53.0751    310.0654    -71.4636    19471.17           16.6892            0.2756          0.603143          0.418331
  1490   -390.6013   -586.6005   -163.8023   -394.0052   -594.0123   -160.6729    19339.46           16.6514            0.2330          0.416182          0.368637
  1491    326.1956   -127.4025   -102.2026    328.5958   -123.1526    -91.9027    22039.52           17.3929            0.3122          0.621525          0.415536
  1492   -586.6005     15.3969    -96.6026   -595.4458     31.4969    -96.9208    16178.41           15.6897            0.2729          0.502666          0.486209
  1493    188.9962    362.5954      4.1970    190.2283    362.6517      9.1249    18505.29           16.4085            0.2292          0.503790          0.624365
  1494     60.1967    219.7960   -264.6019     63.8767    201.7161   -247.0820    15278.39           15.3932            0.2944          0.502161          0.306365
  1495   -625.8003    144.1964   -217.0021   -631.1107    154.0929   -220.1883    21951.71           17.3697            0.2325          0.412888          0.402222
  1496    216.9960    275.7958     43.3968    200.8773    273.9040     45.7427    14795.45           15.2293            0.1873          0.453555          0.515216
  1497    270.1958   -166.6023    -37.8029    267.0666   -161.7162    -44.5009    21578.53           17.2707            0.2119          0.490309          0.319205
  1498   -424.2012   -553.0006     37.7968   -417.6681   -557.3563     37.9302    25178.61           18.1823            0.2393          0.504493          0.525347
  1499   -404.6013   -348.6015    -40.6028   -394.8949   -356.6284    -42.8429    18263.82           16.3368            0.2690          0.356918          0.489377
  1500   -527.8007    177.7962    211.3961   -538.0674    176.4896    234.6049    20107.77           16.8691            0.2437          0.721352          0.259050
  1501   -665.0001    572.5945    144.1964   -661.0280    562.9575    137.2289    17605.27           16.1381            0.2603          0.425207          0.427972
  1502    -74.2027   -676.2001     46.1968    -75.5850   -665.1421     50.7335    30073.85           19.2915            0.1693          0.485604          0.391981
  1503    208.5961   -228.2020    130.1964    200.9067   -221.3068    145.4084    25595.70           18.2821            0.2426          0.490568          0.446348
  1504   -278.6018   -177.8022    253.3959   -274.4020   -180.8569    258.2961    18702.86           16.4667            0.2333          0.608379          0.508613
  1505    169.3962   -228.2020    -88.2026    178.9963   -220.0022    -94.2693    14202.76           15.0232            0.1310          0.522507          0.505433
  1506   -466.2010    104.9965   -107.8026   -472.5272    104.8410    -96.2916    21841.95           17.3407            0.2514          0.574554          0.421056
  1507   -583.8005      9.7969    194.5961   -585.2543     14.3200    201.9730    20063.87           16.8568            0.2144          0.459336          0.497391
  1508   -401.8013    390.5953    -82.6027   -405.6592    383.0666    -79.1183    18263.82           16.3368            0.3271          0.440094          0.441699
  1509   -681.8000     96.5966     -9.8030   -673.3224     92.7077    -10.3474    14861.31           15.2519            0.2932          0.633477          0.431351
  1510   -575.4005   -665.0001     74.1967   -564.0255   -665.6125     71.3092    14356.42           15.0771            0.2283          0.550001          0.414935
  1511   -623.0003    653.7941   -107.8026   -629.4406    646.7383   -121.8585    19624.83           16.7329            0.2749          0.399674          0.563056
  1512   -443.8011   -317.8016   -175.0023   -443.0013   -307.7352   -172.4023    14378.37           15.0848            0.2798          0.467529          0.586256
  1513     85.3966    158.1963     54.5967     86.0428    164.5861     41.2430    14905.21           15.2669            0.2547          0.530495          0.581582
  1514    314.9956    656.5941     43.3968    321.4479    659.2117     44.5533    19493.12           16.6954            0.2278          0.568349          0.351793
  1515      9.7969    480.1949    -26.6029      2.9047    480.3029    -13.6260    20173.62           16.8875            0.2714          0.488820          0.650943
  1516   -250.6019    191.7961   -155.4023   -244.0828    185.9038   -158.9965    24673.72           18.0599            0.2267          0.608431          0.503802
  1517   -558.6006    622.9943     74.1967   -577.4368    622.1671     70.8876    18856.52           16.5117            0.2755          0.535901          0.326619
